image,caption
2229177914_3308fe7d20.jpg,A brown dog is jumping over a pole with fire on the ends .
2229179070_dc8ea8582e.jpg,A brown dog jumps through three hoops .
2229509318_be3fef006b.jpg,A brown dog is jumping in the air near a pink-coated girl .
2230067846_74046b89d3.jpg,Children stretch outside .
2231847779_1148d1c919.jpg,A baby sits in a black and white chair and puts its fingers up its nose .
2232518012_8cb0bbc43b.jpg,a group of greyhound dogs in a race leaving the gate
223299137_b0e81ac145.jpg,A beautiful sunset with three people in a boat on the lake .
223299142_521aedf9e7.jpg,A man among steep and snowy mountains .
2233426944_0959835ced.jpg,A group of dogs run down a dry field .
2234702530_a265a4df22.jpg,A man in a black jacket and jeans stands in front of a brick wall .
2234910971_80e0325918.jpg,Two people are walking in a desert .
2236016316_f476cbbf06.jpg,A young girl in a green shirt is running in a gym .
2238019823_79318d1f11.jpg,A man surfs by the Golden Gate bridge on a foggy day .
2238166082_140f8b01b8.jpg,A child in purple winter gear is on a red sled .
2238759450_6475641bdb.jpg,A curly haired girl is dragging a grey inflatable raft with a red paddle into the water .
2239938351_43c73c887c.jpg,A big black dog carries a blue ball while two Corgis run at his side .
224026428_0165164ceb.jpg,A child looks at a guard in red uniform from the other side of a fence
2240539658_dea8db6e55.jpg,A brown and black dog are fighting on snow .
2241768909_3d96d48417.jpg,A guy is staring at a blonde lady in a blue jacket .
2242178517_2325b85e5f.jpg,A little girl is shoveling snow .
224273695_0b517bd0eb.jpg,A beautiful view of the mountains on a snowy day .
2242863004_3a9f82a31f.jpg,A dog attempting to chew on a red ball .
224369028_b1ac40d1fa.jpg,A little blonde girl is standing in front of a water fountain .
2243904502_2d265fed80.jpg,A dog running with a toy in his mouth .
2244024374_54d7e88c2b.jpg,A brown and a black and brown dog are playing in the water and the black one is carrying a long stick in its mouth .
2244171992_a4beb04d8e.jpg,a group of school children walking around outside in their uniforms
2244551043_21b8cca866.jpg,Four people are lining up to purchase tickets at the theater .
2244613488_4d1f9edb33.jpg,Four bicyclists ride along a dirt road between two wire fences .
2245348304_08bc5642f1.jpg,A man in a hat sits outside near some cardboard boxes .
2245618207_fa486ba2b7.jpg,A child in red jumps on a red object while others laugh .
2245914678_1f82fc3d80.jpg,A girl with dyed red hair wearing striped clothing talking on a cellphone .
2245916742_73af13c733.jpg,a man in green holding a camera stands between two of the head statues on Easter island .
2246717855_c0c08fe5d2.jpg,"A crowd of young people in winter clothing , waiting for the train ."
224702241_05af393148.jpg,A blond dog walks in a creek with banks filled with snow .
224702242_a62aaa6dff.jpg,A white dog catching a soccer ball midair .
2247138288_7355861203.jpg,Adults in winter jackets and hats swing brooms at a little yellow ball while a black dog looks on .
2247192427_5e106f24a9.jpg,Children play basketball on a court .
224766705_b77996527f.jpg,A caravan of green and red vehicles going up a mountain .
2247889670_413db8094b.jpg,A man and a dog running across shallow water on a beach .
2248487950_c62d0c81a9.jpg,A man and a woman wait to cross a street .
2248487956_2603f55ab9.jpg,An elderly woman in burgundy scratches her face as she observes a young man in a blue jacket and white baseball cap .
2249141510_f534708374.jpg,A boy in red is jumping in a playground sand pit .
2249264723_d08655d9f2.jpg,a boy jumps on the bright colored pillows .
2249480913_e1695e5c28.jpg,A brown dog and a spotted dog squabble over a dog toy .
2249865945_f432c8e5da.jpg,A dog plays in the snow .
2250555512_71670078f5.jpg,A dark haired man in his twenties drinks a green liquid from a plastic mug .
2250870111_8402d2319d.jpg,A person is reading a magazine on a snowing sidewalk .
2251418114_2b0cd4c139.jpg,A boy stands on a rocky mountain .
2251447809_2de73afcdf.jpg,A man dressed in black walks on an icy sidewalk
2251747182_6b67a3ab8b.jpg,A boy playing basketball in a gym
2251992614_0c601fae2c.jpg,A busy street of people and two men are wearing no shirts .
2252123185_487f21e336.jpg,A bunch on people are seated in a stadium .
2252264255_03fefc25af.jpg,Two boys eating apples playing on a cement car barrier
2252299132_14ca6e584b.jpg,a boy walks .
2252403744_148fc11f68.jpg,An Asian girl and boy playing on with a yellow ball on a black and white floor .
2252635585_b48b3485b0.jpg,Two big dogs play in the snow under a tree .
2254913901_569f568926.jpg,A Louis Vuitton store window at night .
2255266906_8222af18b9.jpg,A bird sits in a leafless tree .
2255332561_3375897ff0.jpg,a lone man climbing the side of a large rock wall .
2255338013_566127590b.jpg,A man is abseiling down a cliff over the ocean .
2255342813_5b2ac6d633.jpg,A person climbing down a rocky cliffside with water below .
2255685792_f70474c6db.jpg,"Three individuals are posing on skis behind a "" no skiing "" sign ."
2256133102_e2c8314ecb.jpg,A man in blue pants repels off a cliff over water .
2256138896_3e24b0b28d.jpg,A man does technical rock climbing .
2256218522_53b92bcbb2.jpg,A black and white dog is running through the sand at a beach .
2256231539_05c27179f1.jpg,A child holds a football and runs from other children .
2256320794_0286c31bfa.jpg,A dog is waling on sand .
225699652_53f6fb33cd.jpg,Two dolphins flying headfirst into a beautiful tropical blue lake
2257099774_37d0d3aa9a.jpg,An elderly Asian woman wearing a blue winter coat and red hat in front of a food counter .
2257294002_0073263c54.jpg,The children of a family play while they wait .
2257631407_1529b9db39.jpg,A couple of playful kids in sweats and jeans romp on the grass .
2257798999_d9d1b9a45a.jpg,"As the brown dog looks the other way , a large black and white dog plays with a smaller black dog ."
2258662398_2797d0eca8.jpg,A child in a black wetsuit is in the waves on a surfboard .
2258951972_92763fddab.jpg,Two gray dogs run together over the green grass .
225909073_25c3c33a29.jpg,A black and brown dog is running out of the surf .
2259203920_6b93b721ce.jpg,A fox terrier leaps after a ball .
2259336826_0cb294e1f7.jpg,Men dressed in winter clothing stand against a railing on a snowy street
2260369648_e21ae6494a.jpg,A woman in a marching band uniform holding out her arms to another woman .
2260560631_09093be4c6.jpg,A dirty dogs runs through the woods .
2260649048_ae45d17e68.jpg,A German Sheperd and a small white dog are playing
2261169495_98254e2e66.jpg,A girl is playing a virtual video game while her image is displayed behind her .
2261257940_449b6e6c91.jpg,A brown and black dog is chasing a black dog in the snow .
2261346505_302c67951d.jpg,A group of foreign people stand with umbrellas on the side of the street .
2261550615_b6c25d987b.jpg,A man in a cowboy hat is walking through a market and reaching into his pocket .
2261962622_e9318a95eb.jpg,A closeup of a girl from the backside playing a game on a screen .
2263655670_517890f5b7.jpg,A German shepherd jumps at a small white dog .
2264316030_600e55748d.jpg,A brown and black dog walks in the snow with its tongue hanging out .
2265096094_8cc34d669c.jpg,A donkey pulling a cart with a boy in it takes a brake .
2265100168_175f8218af.jpg,A laughing boy lies on a pit of blue balls .
226531363_33ac01d931.jpg,A dog runs across the snowy field .
2265367960_7928c5642f.jpg,A boy sitting down smiling for the picture .
2266061169_dfbf8f0595.jpg,"A man is laying down inside a black , non-working boat ."
226607225_44d696db6b.jpg,A green fish is jumping out of water .
2266142543_b2de18c081.jpg,A man in a black t-shirt looking down as he holds a drink .
2266144051_614b2d62b0.jpg,A biker is wearing all black gear with buildings and a tree with no leaves nearby .
2266901263_4324af1f03.jpg,A woman leads three little boys in soccer uniforms .
2267682214_e1434d853b.jpg,"A brown , shaggy dog has a plastic snowman toy in his mouth ."
2267819545_446c5a3e18.jpg,A boy appears to be dancing to music in a building filled with people .
2267923837_ae88678497.jpg,A group of four kids stand in front of a statue of a large animal .
2268109835_d6edbe1c2b.jpg,A man catches a bird from the partly cloudy sky with a long net .
2268115375_69884e958d.jpg,A man carries dead birds while walking down a hill .
2268596214_ca532f5c63.jpg,A cameraman checks the settings on his camera .
2268601066_b018b124fd.jpg,"a man sitting down , with his head down and his eyes closed"
2268729848_d418451226.jpg,A boy hangs onto straps on a train .
2269021076_cefc9af989.jpg,a girl wearing a pink scarf and pink bellbottoms riding her bike outside .
2269795781_46a296aa21.jpg,A person hits a ball with a tennis racket .
2269961438_cae7a9c725.jpg,A black dog is pawing a dog toy .
2270483627_16fe41b063.jpg,A big tan dog jumps in the water .
2271264741_aa8f73f87c.jpg,Two dogs are running together down a with path covered in dead leaves .
2271468944_3264d29208.jpg,A boy at the beach dumps a bucket of water on another boy 's head .
2271667421_7b21fc23b8.jpg,A group of cross-country skiers are skiing down a trail .
2271671533_7538ccd556.jpg,A backpacker hiking near a snowy mountain .
2271755053_e1b1ec8442.jpg,A boy with red shorts is holding a basketball in a basketball court .
2271890493_da441718ba.jpg,a big white dog jumps on a small dog .
2271955077_0020b4ee0d.jpg,A person is riding a snowboard doing an air stunt over a snowy mound .
2272426567_9e9fb79db0.jpg,A dog walks across the snow .
2272489996_95b0a62d15.jpg,Two black and white dogs run across a green field .
2272491304_cb7c7ed16f.jpg,Skiiers on snow cappedhills
2272548482_0b4aec5cdd.jpg,"A boy holds a basketball during a game , while others watch ."
2272750492_91e8f67328.jpg,A man jumps through the air while snowboarding .
2272823323_3b7291cd47.jpg,A man wearing an orange coat speaks to another as they walk in the snow .
2272967004_1531726d71.jpg,A man with a snowboard sits atop a mountain looking at the view .
2273028514_d7b584f73d.jpg,A couple kiss in a subway station .
2273038287_3004a72a34.jpg,A black dog is running very fast on a light brown ground .
2273105617_7c73d2d2d3.jpg,a elderly woman in a tan jacket is standing by the door of a wooden house carrying a green and beige bag .
2273591668_069dcb4641.jpg,A dog is carrying a red toy in its mouth running in a field of brown grass next to a second dog .
2273799395_5072a5736d.jpg,A group of people hike in skis .
2273871383_1ddb3562ea.jpg,An elderly man standing near a younger man .
2274602044_b3d55df235.jpg,A man is sitting on a green bench located on a grassy hill while playing with a black dog .
2274992140_bb9e868bb8.jpg,An older child watching a toddler play with a long spring inside a house .
2275029674_6d4891c20e.jpg,A white dog with a red collar and a beige dog run near a pool with cats in the background .
2275253272_00f941366e.jpg,a girl in a green dress and pink jacket is running down a dusty path in a grassy park .
2275372714_017c269742.jpg,A group of boys pouring soda into a white plastic bucket while a man pumps a bicycle pump .
2276120079_4f235470bc.jpg,A boy runs as others play on a home-made slip and slide .
2276314067_7ee246f859.jpg,Two dark colored dogs fighting one another .
2276499757_b44dc6f8ce.jpg,A dog looks warily at the brown dog investigating his area .
2277081067_d2b4c98bce.jpg,A boy and girl are splashing around in the ocean .
2277299634_e14bdb7ff7.jpg,A man on a busy street .
2278110011_ba846e7795.jpg,A boy in an orange short plays in bubbles .
2278766574_f71f1704a8.jpg,A youn woman on a man 's back walking down a cement path with another couple behind them holding hands .
2278776373_fe499a93be.jpg,A boy walks near buildings .
2279496715_8ef3ee6edb.jpg,A little boy is sitting in a wheel barrel while a girl in pink holds the handles .
2279945145_8815c59217.jpg,A big dog shakes dry grass off .
2279980395_989d48ae72.jpg,A girl is buried under several playground balls .
2280354512_c0d035d53f.jpg,A black and white dog stands neck deep in clear water .
2280525192_81911f2b00.jpg,a brown and black dog jumping through a field of long blades of grass
2281006675_fde04e93dd.jpg,A dog is walking on a beach with the sun on the horizon .
2281054343_95d6d3b882.jpg,A man wearing a black hat is walking through a busy city street .
2281075738_230892b241.jpg,One black dog chases another on grass nearby a road that was recently snowed on .
2281768510_9cc5728c55.jpg,A man in red swimming trunks stands in the snow on a cliff above the water .
2282043629_91b7831352.jpg,A family of 7 poses in the snow
2282260240_55387258de.jpg,A little girl dances in a room with balloons on the floor .
2282522980_45cfa8e0cf.jpg,The dog with the green collar and ball is running behind the dog with the red collar
2282600972_c22d1e03c7.jpg,Skiiers on a snowy mountain .
2282895743_f803f1cf01.jpg,a man and a woman are walking past a stained glass window
2283966256_70317e1759.jpg,A brown dog walks on the rocks near a river .
2284239186_c827f4defa.jpg,A dog carries a newspaper through a kitchen .
2284894733_b710b9b106.jpg,A brown dog growls .
2285152690_3fb93f65f1.jpg,A basketball player in a duke uniform looks up .
2285570521_05015cbf4b.jpg,A cross-country skier has left a trail behind him as he makes his way through the snow .
2285741931_07159a21f2.jpg,a girl speeds by on her scooter .
